Month,ObsTime,Date,StnPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,RH,RHMin,WS,WD,WSGust,WDGust,Precp
2024/04,28,2024/04/28,997.9,998.8,996.5,27.4,30.6,24.5,79,64,1.6,324,6.6,350,0
2024/04,29,2024/04/29,997.6,999.4,995.5,27.5,32.7,22.2,79,60,1.7,161,9,13,0
2024/04,30,2024/04/30,998.6,1000.2,997.1,23.9,29.6,21.3,81,65,2.3,326,7.7,360,0
2024/05,1,2024/05/01,998.2,999.9,997.1,20.6,23.5,16.6,83,71,2.6,347,10.2,349,3
2024/05,2,2024/05/02,999,1000.5,997.8,16.4,18,15.3,94,91,2.1,339,8,1,19
2024/05,3,2024/05/03,999.9,1001,998.7,21.6,26.4,15.7,82,64,1,22,5.6,1,0
2024/05,4,2024/05/04,998.4,1000.2,997.1,24.9,28.4,21.8,84,66,1.5,323,5.6,335,0
2024/05,5,2024/05/05,997.1,998.4,995.8,24.3,26.6,22.8,87,77,1.8,317,8.7,354,0
2024/05,6,2024/05/06,997.4,998.8,996.2,25.5,30.1,22,82,63,1.7,328,7,343,0
2024/05,7,2024/05/07,998.4,999.9,997.1,26.1,30.7,22.6,79,58,1.9,316,7.9,329,0
2024/05,8,2024/05/08,998.7,1000,997.4,24.8,28.8,23,85,67,1.9,321,8.3,351,0
2024/05,9,2024/05/09,998.3,1000,996.6,24.9,27.4,23.2,88,70,1.6,319,7.6,355,1
2024/05,10,2024/05/10,996.6,998.3,994.9,26.3,31,23.4,82,61,1.3,301,7.3,289,0
2024/05,11,2024/05/11,995.8,998,994.4,25.9,31.9,22.9,84,57,1.2,297,5.5,350,41
2024/05,12,2024/05/12,994.8,995.9,993.7,26,30.7,23.9,85,62,1,135,7.8,272,12
2024/05,13,2024/05/13,993.8,995.8,992.4,25.9,29.1,23.2,83,66,1,200,5.6,163,12
2024/05,14,2024/05/14,995.7,997.8,993.6,23.2,25.9,21.2,94,86,1.1,326,4.8,8,48
2024/05,15,2024/05/15,996.7,998.3,994.9,19.9,22,17.6,95,91,2.2,342,7.8,4,19
2024/05,16,2024/05/16,996.9,998.7,995.3,17.6,18.9,16.9,96,93,2,336,7.4,349,50
2024/05,17,2024/05/17,998.6,1000.5,996.6,20.4,24.7,16.8,85,67,1.9,328,6.1,12,9
2024/05,18,2024/05/18,999.2,1000.9,998,24.1,30.1,18.6,82,60,1.6,334,7.6,279,0
2024/05,19,2024/05/19,997.2,999,995,26.5,31.6,23.6,83,54,1.4,324,7,153,0
2024/05,20,2024/05/20,994.2,996.5,992.3,25.8,30.9,23.1,84,56,2.1,319,8.8,345,0
2024/05,21,2024/05/21,994.2,995.6,992.4,24.5,28,22.3,86,71,1.5,316,7.1,360,0
2024/05,22,2024/05/22,994.4,995.8,993.1,25.4,30.1,22.5,86,65,1.3,318,6.4,5,1
2024/05,23,2024/05/23,995.3,996.9,993.6,25.5,29,23.8,86,71,1.9,325,7.1,2,0
2024/05,24,2024/05/24,997,998.8,995.9,26.5,30.5,23.5,86,69,1.1,96,5.6,191,6
2024/05,25,2024/05/25,995.3,997.2,993.6,26.4,29.4,24.4,92,73,0.8,197,5.2,217,13
2024/05,26,2024/05/26,992.5,994.7,990.3,26.4,30.8,24.4,89,67,1,127,12.8,203,93
2024/05,27,2024/05/27,992.8,995.6,990.6,25.6,29.1,24.2,93,78,1.1,89,10.1,147,162
2024/05,28,2024/05/28,994.6,996.2,993,28.6,32.6,25.4,79,62,1.2,211,6.7,256,1
2024/05,29,2024/05/29,994.4,995.3,993.7,29.4,33.4,25.5,72,57,1.4,201,7.2,133,0
2024/05,30,2024/05/30,994.3,995.5,992.8,29.7,33,25.9,74,60,1.3,202,8.3,189,0
2024/05,31,2024/05/31,995.5,996.9,993.6,29.4,32.9,27,76,61,1.3,291,7.8,152,9
2024/06,1,2024/06/01,995.1,996.8,993.3,30,34.1,26.9,74,58,1.6,201,7.7,196,0
2024/06,2,2024/06/02,994.1,995.6,993.1,29.9,33,27.7,74,61,1.5,205,8,199,0
2024/06,3,2024/06/03,994.6,995.9,993.4,30,33.9,27.8,72,56,1.8,166,7.3,208,3
2024/06,4,2024/06/04,994.9,996.4,993.9,28.8,32.2,25.6,78,64,1.8,204,9.1,213,24
2024/06,5,2024/06/05,993.1,994.6,991.5,30,34.4,27,68,52,2.2,180,11.2,195,0
2024/06,6,2024/06/06,992,993.6,990.8,29.2,32.6,27.5,76,60,2.1,162,9.3,207,1
2024/06,7,2024/06/07,993.4,995.6,991.5,26.7,29,24.2,90,79,1.1,161,8.3,213,65
2024/06,8,2024/06/08,995.2,996.5,994.2,25.5,27.4,23.5,93,91,0.7,29,9.8,203,78
2024/06,9,2024/06/09,995.4,996.8,994.2,27.2,31.1,24.1,87,62,0.7,215,4.7,217,2
2024/06,10,2024/06/10,994.7,996.5,993.6,28.3,32.4,25,78,59,1.3,160,8.7,190,1
2024/06,11,2024/06/11,995.9,997.8,994.3,28.3,32.3,25.8,79,63,1.4,169,6.8,212,11
2024/06,12,2024/06/12,996.6,997.7,995.6,28.4,31.8,25.3,80,64,1.2,197,6.7,214,4
2024/06,13,2024/06/13,994.9,996.4,994.2,29.9,33.9,26.8,70,55,1.9,157,8.8,242,0
2024/06,14,2024/06/14,995.9,998.4,994.2,30.2,34.5,28,68,51,1.9,172,10.3,198,0
2024/06,15,2024/06/15,997.5,999.3,995.6,28.8,31.9,27.4,74,62,1.3,168,6.1,137,0
2024/06,16,2024/06/16,997.6,999.6,996.2,28.7,32.2,24.1,75,63,1,158,6.6,299,12
2024/06,17,2024/06/17,996.6,997.7,996.1,29.5,32.3,27.1,72,61,1.5,158,6.8,164,0
2024/06,18,2024/06/18,996,997.2,994.7,29.9,34.5,26.2,68,53,1.4,237,6.2,142,0
2024/06,19,2024/06/19,995.5,996.4,994.6,30.1,34.7,26.5,67,55,1.5,207,7.2,299,0
2024/06,20,2024/06/20,994,995.2,993,30.6,34.9,26.6,67,52,1.5,207,8.3,216,0
2024/06,21,2024/06/21,994.8,996.9,992.1,30.4,34.7,27.3,62,48,1.5,213,8.1,175,0
2024/06,22,2024/06/22,997.8,999.7,995.5,29.8,34.9,26,66,53,1.2,294,7.8,277,0
2024/06,23,2024/06/23,998.2,999.7,995.8,29.9,35.4,26.7,71,51,1.3,204,8.5,243,0
2024/06,24,2024/06/24,996.2,997.2,994.7,28.6,26.9,25.5,78,88,1.2,207,4,267,19
2024/06,25,2024/06/25,995.9,997.1,993.9,27.6,33.3,24.6,85,58,0.9,,10,289,33
2024/06,26,2024/06/26,997.6,999.4,995.6,29.2,34.4,25.4,77,56,1.2,,6.7,289,0
2024/06,27,2024/06/27,996.1,998.1,994.4,29.5,32.7,26.5,75,59,1.6,,7,291,0
2024/06,28,2024/06/28,993,994.7,991.2,29.5,32.3,27.6,78,65,1.8,,7,290,0
2024/06,29,2024/06/29,991.9,993.1,990.2,28,32.3,24.6,82,61,1.4,,9.8,267,82
2024/06,30,2024/06/30,991.6,992.8,989.9,29,32.4,25.1,78,65,1.5,,6.8,290,0
2024/07,1,2024/07/01,992.7,994.6,990.9,29.8,33.8,27.7,76,58,1.3,,7,289,0
2024/07,2,2024/07/02,993.9,995.6,992.7,28.1,32.2,25,81,62,1.2,,7.6,267,24
2024/07,3,2024/07/03,993.4,994.7,992,29.6,34.7,25.9,77,55,1.2,,10.6,267,5
2024/07,4,2024/07/04,992.6,994,991.4,29.6,35.1,25,75,49,1.9,,11.3,267,25
2024/07,5,2024/07/05,993.9,995,992.8,29.4,34.7,26.3,73,52,1.6,,9.5,267,2
2024/07,6,2024/07/06,995.3,996.9,993.9,29.4,34.4,25.8,75,53,1.2,,7.3,269,2
2024/07,7,2024/07/07,996.6,997.5,995.3,29.9,34.3,26.1,74,53,1.3,,6.5,292,0
2024/07,8,2024/07/08,995.4,997.1,993.7,29.8,32.5,27.3,77,65,1.6,,6.6,293,0
2024/07,9,2024/07/09,993.9,995.3,992.4,30.2,33.5,27.2,74,61,1.5,,7,291,0
2024/07,10,2024/07/10,994.5,995.3,993.4,30.9,34.3,29,75,57,1.5,,6.6,291,0
2024/07,11,2024/07/11,995,996.5,993.9,30.9,34.3,28.7,73,60,1.5,266,6.7,267,0
2024/07,12,2024/07/12,994.7,995.9,993.3,30.5,33.2,29.1,74,61,1.5,,7.1,292,0
2024/07,13,2024/07/13,993.2,995,991.2,30.2,33.1,28.8,74,61,1.8,,7.4,292,0
2024/07,14,2024/07/14,992.4,994.2,991.1,31.3,35.6,28.5,67,41,1.1,,5.9,291,0
2024/07,15,2024/07/15,993.5,995.2,992.4,29.3,30.9,26.5,69,62,1.9,,10.1,267,3
2024/07,16,2024/07/16,993,994.2,991.8,29.8,33.8,26.4,73,59,1.5,,8,267,31
2024/07,17,2024/07/17,993,994.4,991.2,31,34.3,28.5,69,57,2,,9.4,267,0
2024/07,18,2024/07/18,993.3,995.2,991.8,31.2,35.2,28.6,68,53,1.6,,8.6,267,0
2024/07,19,2024/07/19,995.5,997.7,994,30.9,35.1,28.7,74,54,1.2,,7,267,0
2024/07,20,2024/07/20,998,999.7,996.4,31.2,35.9,28.1,72,51,1.5,,10.3,292,0
2024/07,21,2024/07/21,999.1,999.6,998.1,31.3,36.2,30.5,70,49,1.3,,7.8,292,0
2024/07,22,2024/07/22,997.5,999.1,996.1,31.8,36,29.1,71,51,1.5,,6.9,291,0
2024/07,23,2024/07/23,995.7,997.4,994.3,31.7,35.4,29.2,70,52,1.7,,7,285,0
2024/07,24,2024/07/24,994.2,995.6,992.4,31.5,36.4,28.7,71,51,1.6,,6.6,267,0
2024/07,25,2024/07/25,995.2,996.6,993.9,31.7,35.5,29.5,67,52,1.5,,6.8,292,0
2024/07,26,2024/07/26,995,996.2,993.6,30.8,33.3,29,74,59,1.5,,8.8,287,0
2024/07,27,2024/07/27,994.2,995.6,993,30.8,34.2,29.2,72,60,1.6,,7.9,292,0
2024/07,28,2024/07/28,993.3,994.6,991.2,30.6,33.2,28.7,72,58,1.5,,7.4,292,0
2024/07,29,2024/07/29,992.4,983,979.7,30.3,33.2,28.6,74,56,1.9,325,7.9,309,0
2024/07,30,2024/07/30,,982.5,978.9,29.8,32.9,27.7,75,63,1.6,295,9,67,5
2024/07,31,2024/07/31,,983.2,980.2,30.7,35.2,27.5,68,48,1.1,205,6.2,297,0
2024/08,1,2024/08/01,,985.3,982.4,29.9,35.2,27.2,73,56,1.2,208,8.9,200,4
2024/08,2,2024/08/02,,987.4,983.7,28.3,32.6,26.3,80,64,0.9,68,7.5,252,6
2024/08,3,2024/08/03,,987.5,984.3,28.9,32.3,25.6,78,62,1.6,288,12.8,182,3
2024/08,4,2024/08/04,,,,28,,,80,,1.2,331,,,0
2024/08,5,2024/08/05,,,,,,,,,,,,,
2024/08,6,2024/08/06,,,,,,,,,,,,,
2024/08,7,2024/08/07,,,,,,,,,,,,,
2024/08,8,2024/08/08,,,,,,,,,,,,,
2024/08,9,2024/08/09,,,,,,,,,,,,,
2024/08,10,2024/08/10,996,997.1,994,30.3,32.7,29,52,-46,2,324,7.8,338,0
2024/08,11,2024/08/11,996.9,998.5,995.3,29.1,32.3,25,,-46,1.5,299,6.7,21,56
2024/08,12,2024/08/12,996.8,998.1,995.7,30,33.3,28.1,,-17,1.4,162,6.9,248,0
2024/08,13,2024/08/13,996,997.2,994.7,30.2,34.1,26.7,,3,1.2,210,7.1,311,0
2024/08,14,2024/08/14,995,996.5,993.5,29.9,32.7,27.5,,15,1.5,308,7.8,330,0
2024/08,15,2024/08/15,993.4,993.5,990.5,30.5,33.8,29.5,68,10,1.4,220,5.9,355,3
2024/08,16,2024/08/16,993.2,994.5,991.2,30.4,33.1,28.6,73,60,1.6,311,7.6,3,0
2024/08,17,2024/08/17,993.9,996,991.7,29.3,32.9,26.9,82,66,1.6,301,7.2,310,30
2024/08,18,2024/08/18,993.7,995,992.3,29.2,32.1,26.9,80,62,1.3,322,5.7,351,0
2024/08,19,2024/08/19,995,997.5,993.6,30.2,33.2,27.6,72,57,1.6,310,6.9,298,0
2024/08,20,2024/08/20,996.7,998,995.5,30.7,34.3,28.8,70,50,1.5,182,6.7,320,0
2024/08,21,2024/08/21,995,997,993.5,30.9,34.3,28,70,48,1.3,215,6,303,0
2024/08,22,2024/08/22,992.8,994.5,991.1,31.7,36,28.3,65,44,1.3,177,6.2,320,0
2024/08,23,2024/08/23,992.2,994.1,989.8,31.2,34.5,29.7,70,50,1.6,218,5.8,333,0
2024/08,24,2024/08/24,992.8,996.3,990.3,31,35.7,28.7,73,53,1.2,297,7.2,257,0
2024/08,25,2024/08/25,997,999.5,994.8,30.9,36.2,27.6,70,46,1.3,292,7.8,255,0
2024/08,26,2024/08/26,997.3,999.1,995.7,30.7,34.8,27.1,67,48,1.3,295,6.5,313,0
2024/08,27,2024/08/27,995,997.5,992.1,31.7,36.7,28.5,65,45,1.3,83,6.9,166,0
2024/08,28,2024/08/28,995.7,997.3,994.1,29.1,32.6,26.1,74,55,1.1,327,7.7,70,8
2024/08,29,2024/08/29,996.6,997.5,995,29.2,32.2,27.1,81,66,1.1,255,6.4,341,9
2024/08,30,2024/08/30,994.9,997.3,992.7,30,34.5,27.4,79,54,1.2,85,6.3,344,2
2024/08,31,2024/08/31,992.6,994,990.2,30.3,33.2,27.6,77,64,1.3,327,8.7,354,0
2024/09,1,2024/09/01,991.3,993.2,988.8,29.2,32.4,25.4,69,57,3.2,348,17.5,353,0
2024/09,2,2024/09/02,986.7,990.2,983.7,26.8,29.4,24.8,86,70,3.8,348,15.4,333,2
2024/09,3,2024/09/03,984.3,986.7,982.5,27.5,28.9,26,90,79,3.1,324,13.5,5,43
2024/09,4,2024/09/04,989.2,991.8,986,28.4,31.5,25.1,81,67,1.4,161,11.4,3,37
2024/09,5,2024/09/05,993.1,996.2,990.8,30.3,33.9,28,72,58,1.7,169,8.3,193,0
2024/09,6,2024/09/06,999.1,1002,995.3,29.8,31.7,27.4,74,63,1.3,276,6.7,351,0
2024/09,7,2024/09/07,1002.5,1004,1001.2,29.3,33,27.5,75,56,1.1,300,6,294,0
2024/09,8,2024/09/08,1001.4,1003.8,999,29.1,32.8,26.2,65,41,1.7,295,8.7,314,0
2024/09,9,2024/09/09,999.8,1001.6,997.3,28.9,33.2,25.6,62,43,1.7,323,8.7,337,0
2024/09,10,2024/09/10,997.9,999.8,995.8,27.4,31,24.3,67,53,2.1,315,9.1,345,0
2024/09,11,2024/09/11,994.6,997.3,992.5,26.9,29.8,25,78,65,2.1,320,12.8,3,2
2024/09,12,2024/09/12,992.3,995.7,991.2,26.9,28.8,25.5,86,76,2.7,338,11.9,351,6
2024/09,13,2024/09/13,,1003.1,994.5,27.7,30.2,24.8,76,63,1.9,327,8.8,5,7
2024/09,14,2024/09/14,,1007.8,1002,29.5,33.3,26.2,65,48,1.2,292,6.9,311,0
2024/09,15,2024/09/15,,1009.3,1006.1,29.5,32.9,25.7,67,46,1.4,291,5.9,292,0
2024/09,16,2024/09/16,,1009.5,1005,29.3,32.9,26.4,67,49,1.4,298,7.2,354,0
2024/09,17,2024/09/17,,1008.6,1004,28.6,31.7,25.4,70,50,1.5,313,7.9,350,0
2024/09,18,2024/09/18,,1007.5,1003.8,29.6,34,25.8,63,42,1.2,115,5.7,317,0
2024/09,19,2024/09/19,,1007.1,1003.3,29.2,33,25.6,66,44,1.4,327,6.7,3,0
2024/09,20,2024/09/20,,1006.8,1004.5,27.7,31.4,24.2,63,50,2.2,342,9.1,351,0
2024/09,21,2024/09/21,,1007.5,1004.5,26.9,31.1,23.7,60,40,2,337,9.1,353,0
2024/09,22,2024/09/22,,1007.2,1003.8,27.2,31.5,24.4,65,45,1.7,328,7.7,308,0
2024/09,23,2024/09/23,,1005.5,1002.5,27.2,32.6,23.2,61,38,1.8,347,9.5,297,0
2024/09,24,2024/09/24,,1004.5,1001.3,26.6,30.1,24.7,70,59,2.1,27,8.5,360,0
2024/09,25,2024/09/25,,1004.2,1000.7,27,30.5,24.6,79,65,1.8,330,8.3,341,0
2024/09,26,2024/09/26,,1003.5,1000,29.5,33.7,25.9,72,53,1.2,307,6.3,327,0
2024/09,27,2024/09/27,994.1,995.3,992.9,29.4,32,28,74,60,1.3,291,5.6,12,0
2024/09,28,2024/09/28,994.9,996.4,992.8,29.3,32.9,27.1,77,52,1.5,302,6.4,347,0
2024/09,29,2024/09/29,997,998.9,995.7,29.7,33,27.5,73,55,1.2,210,5.9,271,0
2024/09,30,2024/09/30,999.3,1000.7,997.7,29.7,32.8,27.5,70,53,1.2,326,5.4,307,0
2024/10,1,2024/10/01,999.8,1000.9,998.7,29.3,32.5,27.1,75,57,1.4,334,6,354,0
2024/10,2,2024/10/02,999.8,1001.1,998.3,29.4,32.4,26.8,73,56,1.4,296,6,302,0
2024/10,3,2024/10/03,999.5,1000.7,997.9,29.3,33,26.6,75,56,1.4,346,6.1,329,0
2024/10,4,2024/10/04,999.5,1001.5,997.7,29.4,32.3,28,75,58,1.4,285,6.3,283,0
2024/10,5,2024/10/05,999.9,1001.5,997.8,29.5,33.7,26.8,68,51,1.6,303,5.2,345,0
2024/10,6,2024/10/06,1000.3,1002.1,997.8,28.6,33.3,25.6,74,53,1.6,323,7.3,332,0
2024/10,7,2024/10/07,1000.2,1001.7,997.5,27.8,31.7,25.4,75,61,2,323,8.8,12,0
2024/10,8,2024/10/08,1000.4,1001.8,998.3,26.6,30.3,24.2,75,63,1.8,320,8.4,331,0
2024/10,9,2024/10/09,1001,1002.7,998.6,26.3,30.1,24,77,64,2,326,9.4,353,0
2024/10,10,2024/10/10,1001.6,1003.6,999.5,23,26,21,69,59,2.8,340,11.2,352,0
2024/10,11,2024/10/11,1000.2,1002,997.9,23.1,27.4,21.1,62,50,2.1,345,8.8,350,0
2024/10,12,2024/10/12,998.5,1000.1,996.4,24.6,29.2,21.2,68,56,2.1,327,9.9,1,0
2024/10,13,2024/10/13,997.6,999.6,995.3,25.3,30.1,22.1,72,54,2.2,341,10.9,18,0
2024/10,14,2024/10/14,996.2,998.4,993.5,25.9,29.6,23.7,74,59,2,336,9,360,0
2024/10,15,2024/10/15,993.1,995.4,991.3,25.8,28.4,24.6,84,71,2.4,342,12.3,33,3
2024/10,16,2024/10/16,990.7,993.1,988.6,26.7,28.2,25.3,89,79,1.8,29,9.3,55,6
2024/10,17,2024/10/17,993.4,996.5,991.1,24.9,27.9,21,79,69,2.8,9,15,40,0
2024/10,18,2024/10/18,997.8,1000,995.5,21.9,24.7,20.2,70,61,2.5,23,12.9,59,0
2024/10,19,2024/10/19,1000.4,1002.2,998.8,22.9,27,20.2,66,55,2.2,343,9.1,4,0
2024/10,20,2024/10/20,1002.2,1004,1000.9,23.9,28.4,21.4,70,59,1.7,331,7.6,348,0
2024/10,21,2024/10/21,1001.1,1003.2,998.9,25,29.4,21.5,78,57,1.5,329,7.1,321,0
2024/10,22,2024/10/22,999.6,1001.1,998.2,26.8,32.1,23.5,81,56,1,334,5,9,0
2024/10,23,2024/10/23,1000.3,1001.8,999.1,24,26,21.9,86,70,2,324,8.7,353,4
2024/10,24,2024/10/24,1000.8,1002.5,999.1,23.1,26.9,20.7,64,52,2,3,9.2,50,0
2024/10,25,2024/10/25,1002.6,1004.3,1001.2,22.9,27,20.6,62,54,1.8,349,6.1,335,0
2024/10,26,2024/10/26,1001.8,1003.8,999.5,24.7,28.4,21.2,68,55,1.1,340,6.3,340,0
2024/10,27,2024/10/27,1000.3,1002.1,998.2,25.4,28.8,22.8,71,53,1.4,312,6.8,349,0
2024/10,28,2024/10/28,999.1,1001.2,996.6,25.3,29.9,22,71,56,1.6,341,7.5,324,0
2024/10,29,2024/10/29,997.2,999.1,994.6,25.2,29.7,22.7,74,59,1.9,329,8.4,22,0
2024/10,30,2024/10/30,994,996,992,25.3,28.8,22.9,74,63,1.8,1,7.9,354,0
2024/10,31,2024/10/31,993.3,996.6,991.4,24.1,26.9,21.7,84,73,2.6,347,11.3,52,2
2024/11,1,2024/11/01,992.9,994.8,990.4,24.5,29,21.8,70,54,2.5,14,11,354,1
2024/11,2,2024/11/02,995.7,998.1,993.3,24.3,28.8,21.8,79,62,1.6,323,6.8,335,0
2024/11,3,2024/11/03,999,1001.2,997.2,25.6,30.9,22.9,82,59,1.5,320,7.1,349,0
2024/11,4,2024/11/04,1001.7,1003.8,1000.1,24.3,28,21.4,79,64,2.1,343,8.4,351,0
2024/11,5,2024/11/05,1003.7,1005.2,1002,22.1,26.5,20.1,76,60,2.2,324,7.9,354,0
2024/11,6,2024/11/06,1003.1,1005.1,1000.7,22.7,27.8,19.7,76,56,1.8,321,6.6,353,0
2024/11,7,2024/11/07,1001.7,1004,999.4,24.2,28.2,21.4,82,62,1.5,310,6.4,319,0
2024/11,8,2024/11/08,1002.5,1004.2,1001.2,24.2,27.5,22.6,88,68,1.1,339,6.1,62,2
2024/11,9,2024/11/09,1001.6,1002.9,999.6,25.8,31,22.2,79,53,0.9,304,5.4,296,0
2024/11,10,2024/11/10,1001.6,1003.7,999.5,25.7,29.3,23.2,83,64,1.3,299,6.2,354,0
2024/11,11,2024/11/11,1001.4,1003.5,999.9,25.4,29.4,23.4,87,67,1.4,333,6.4,344,0
2024/11,12,2024/11/12,1000.7,1002.7,998.7,25.5,29.5,23.9,87,63,1.2,305,5.7,354,0
2024/11,13,2024/11/13,1001.7,1003.5,999.7,25.2,29.5,21.4,83,60,1.6,332,6.7,242,0
2024/11,14,2024/11/14,1001.8,1004.4,999.5,24.7,29.6,21.4,77,58,1.4,326,6.3,343,0
2024/11,15,2024/11/15,1001.3,1003.1,999.5,24.6,29.3,22.2,81,58,1.5,331,7.7,4,0
2024/11,16,2024/11/16,1000.9,1002.8,999.4,24.8,28.9,22.2,83,61,1.3,322,6,2,0
2024/11,17,2024/11/17,1000.9,1003.1,999,25.6,29.8,23,78,49,1.3,309,6.1,342,0
2024/11,18,2024/11/18,1001.6,1003.2,998.9,24.8,30,21.8,81,54,1.6,329,7.7,320,0
2024/11,19,2024/11/19,1000.8,1002.6,998.8,24.7,28.7,22.4,85,63,1.4,333,7.6,345,0
2024/11,20,2024/11/20,999.6,1002.2,997.6,25,29.2,22.2,82,62,1.5,331,7.2,11,0
2024/11,21,2024/11/21,1000,1001.5,997.9,25.8,30,23,79,60,1,323,4.8,307,0
2024/11,22,2024/11/22,1000,1001.7,998.7,24.9,27.8,23.6,87,71,1.4,317,5.4,202,0
2024/11,23,2024/11/23,1000.6,1002.8,999.2,23.2,24.7,20.9,92,90,1.7,310,6.5,21,9
2024/11,24,2024/11/24,1001.4,1003.3,999.8,22.6,25.6,21.1,91,79,1.5,312,5.6,352,2
2024/11,25,2024/11/25,1001.4,1003.1,999.2,23.9,27.3,21.6,89,76,1.2,328,5.4,353,1
2024/11,26,2024/11/26,1000.9,1002.6,999.3,23.4,25.5,21.9,83,70,1.7,30,7.6,353,0
2024/11,27,2024/11/27,999.8,1001.4,996.9,25.1,29.6,22.3,77,61,0.7,338,5.6,303,0
2024/11,28,2024/11/28,1000,1001.6,998,27.1,32.8,23.3,74,48,0.8,231,6.2,297,0
2024/11,29,2024/11/29,1000.3,1002,997.9,27.7,32.2,24.7,74,52,1,53,6.6,315,0
2024/11,30,2024/11/30,1003.2,1005.2,1001.2,22.6,26.4,19.4,76,59,2.5,337,9.7,339,0
2024/12,1,2024/12/01,1003.9,1005.8,1001.8,20.3,23.6,17.7,81,66,2.3,333,9.7,21,9
2024/12,2,2024/12/02,1003.2,1005.9,1000.5,20.6,24.2,18.5,84,68,2,340,9.1,351,0
2024/12,3,2024/12/03,1001.7,1003.8,999,22.4,25.9,19.4,87,73,2,323,8.6,355,0
2024/12,4,2024/12/04,1003,1004.5,1001.1,21.9,23.6,20.7,90,79,1.7,340,8.6,354,0
2024/12,5,2024/12/05,1003.9,1006.5,1002,19.4,21,17.6,87,73,2.7,3,12.5,17,0
2024/12,6,2024/12/06,1002.5,1004.8,1000.1,19.8,24.8,17.4,75,59,1.7,17,9,61,0
2024/12,7,2024/12/07,1003.3,1005.5,1001.5,20.2,24.4,18.1,82,67,1.9,329,9.9,16,0
2024/12,8,2024/12/08,1002.2,1004.7,1000.4,20,23.6,17.9,81,67,1.9,338,9.3,335,0
2024/12,9,2024/12/09,998.9,1001.1,996.4,20.3,22.9,18.9,82,71,2.2,346,10.5,349,0
2024/12,10,2024/12/10,998,1000,995.4,20.5,24.3,17.9,82,66,2,347,8.6,345,0
2024/12,11,2024/12/11,998.1,1000.2,996,19.6,22.4,17.9,76,62,2.8,14,11.4,343,0
2024/12,12,2024/12/12,1000.6,1002.3,998.5,18.5,21.7,17,78,68,2.4,337,10.8,354,0
2024/12,13,2024/12/13,1002.5,1004.7,1000.5,17.9,20.9,16.5,81,69,2.1,17,8.5,354,0
2024/12,14,2024/12/14,1004.6,1007.1,1002.5,17.2,19.9,15.7,78,67,2.2,349,9.8,354,0
2024/12,15,2024/12/15,1002.7,1005.4,999.7,18.5,22.5,15.7,86,68,1.9,320,6.3,344,0
2024/12,16,2024/12/16,1002.5,1004.1,1000.6,19.9,22.2,18.6,88,78,2.3,347,9.1,10,0
2024/12,17,2024/12/17,1007.2,1011.3,1002.4,14.5,19.4,11.9,86,66,3.4,5,17.5,26,5
2024/12,18,2024/12/18,1009.3,1011.7,1006.5,11.3,14.2,9.4,63,52,2.9,3,14,38,0
2024/12,19,2024/12/19,1006.6,1009,1004.2,15.4,20.5,10.2,68,51,1.1,331,6.4,353,0
2024/12,20,2024/12/20,1003.1,1005.5,1000.1,17.8,24.1,12.6,69,38,0.6,157,4.8,152,0
2024/12,21,2024/12/21,1000.6,1002.4,997.8,17,20.1,14.6,76,49,1.7,337,9.2,337,0
2024/12,22,2024/12/22,1000.7,1003.6,997.2,16.8,21.4,13.3,38,17,2,1,10.9,3,0
2024/12,23,2024/12/23,1004.3,1006,1002.1,14.5,18.5,11.7,50,33,1.9,338,9.8,12,0
2024/12,24,2024/12/24,1006.6,1008.1,1005.3,13.9,18,11.2,42,20,2.2,33,9.4,336,0
2024/12,25,2024/12/25,1007.7,1009.5,1005.8,14.2,19.5,10.7,49,20,1.8,339,6.7,3,0
2024/12,26,2024/12/26,1008.4,1009.8,1006.6,15.1,20,11,68,40,1.4,328,8,336,0
2024/12,27,2024/12/27,1008,1010.1,1005.3,16.6,22.5,12.5,68,44,1.2,333,6.1,352,0
2024/12,28,2024/12/28,1007.6,1009.4,1004.7,17.7,24.1,13.2,75,49,1.6,336,7.4,3,0
2024/12,29,2024/12/29,1007.9,1009.4,1006.3,17.6,19.3,15.8,84,72,1.9,345,8,351,0
2024/12,30,2024/12/30,1008,1009.4,1005.4,17.5,20.8,16.1,85,69,2.4,341,8.8,58,0
2024/12,31,2024/12/31,1007.2,1009,1005,18.5,23.3,15.9,78,61,1.8,352,8.2,55,0
2024/01,1,2024/01/01,1007.6,1009.1,1006,19.3,21.7,17.5,88,77,1.2,336,4.5,352,0
2024/01,2,2024/01/02,1007.9,1009.9,1005.7,18.9,20.6,17.5,92,86,1.5,324,9,352,4
2024/01,3,2024/01/03,1008.2,1009.8,1006.5,17.6,19.8,15.8,86,74,2.2,339,7.9,2,0
2024/01,4,2024/01/04,1008,1010.1,1005.5,18.2,22.7,15.7,80,62,1.7,341,6.5,350,0
2024/01,5,2024/01/05,1008,1009.9,1005.3,19.6,22.5,16.9,85,71,1.9,339,8.7,329,0
2024/01,6,2024/01/06,1007.4,1009.8,1004.8,18.9,20.3,17.1,86,63,2.2,334,10.5,320,0
2024/01,7,2024/01/07,1005.2,1006.7,1002.5,19.7,24.4,16.7,64,50,1.7,329,5.6,346,0
2024/01,8,2024/01/08,1006.2,1007.4,1005.2,20,25.5,17.4,76,56,1,340,5.4,302,0
